Time	UTC	FINKEN_SENSOR_MODEL:acceleration_z	FINKEN_SENSOR_MODEL:acceleration_y	FINKEN_SENSOR_MODEL:acceleration_x	FINKEN_SENSOR_MODEL:velocity_yaw	FINKEN_SENSOR_MODEL:velocity_roll	FINKEN_SENSOR_MODEL:velocity_pitch	FINKEN_SENSOR_MODEL:velocity_z	FINKEN_SENSOR_MODEL:velocity_y	FINKEN_SENSOR_MODEL:velocity_x
2347.751	09:26:45.751	-9.640625	-0.566406	0.323242	0.003174	-0.007324	0.001953	0.	0.	0.
2348.189	09:26:46.189	-9.621094	-0.652344	0.474609	0.005127	-0.008301	0.006348	0.	0.	0.
2348.311	09:26:46.311	-9.688477	-0.585938	0.398438	0.005127	-0.014893	-0.003174	0.	0.	0.
2348.469	09:26:46.469	-9.716797	-0.652344	0.298828	0.001953	0.003174	0.006348	0.	0.	0.
2348.589	09:26:46.589	-9.625977	-0.614258	0.336914	0.007324	0.005127	0.003174	0.	0.	0.
2348.633	09:26:46.633	-9.726562	-0.69043	0.422852	0.005127	-0.00415	0.00415	0.	0.	0.
2348.789	09:26:46.789	-9.640625	-0.5	0.18457	0.005127	-0.005127	0.011475	0.	0.	0.
2348.950	09:26:46.950	-9.678711	-0.666992	0.365234	0.00415	0.00415	0.005127	0.	0.	0.
2349.030	09:26:47.030	-9.673828	-0.561523	0.413086	0.005127	0.009521	-0.000977	0.	0.	0.
2349.151	09:26:47.151	-9.707031	-0.466797	0.251953	0.003174	-0.001953	0.007324	0.	0.	0.
2349.309	09:26:47.309	-9.707031	-0.638672	0.303711	0.005127	-0.007324	0.005127	0.	0.	0.
2349.632	09:26:47.632	-9.688477	-0.743164	0.422852	0.006348	0.008301	0.005127	0.	0.	0.
2349.709	09:26:47.709	-9.702148	-0.490234	0.389648	0.007324	0.000977	0.018066	0.	0.	0.
2349.830	09:26:47.830	-9.602539	-0.599609	0.217773	0.003174	-0.010498	-0.000977	0.	0.	0.
2349.912	09:26:47.912	-9.640625	-0.485352	0.289062	0.003174	-0.007324	-0.001953	0.	0.	0.
2350.111	09:26:48.111	-9.574219	-0.59082	0.522461	0.007324	-0.014893	-0.005127	0.	0.	0.
2350.310	09:26:48.310	-9.564453	-0.614258	0.327148	0.006348	0.02002	0.013672	0.	0.	0.
2350.631	09:26:48.631	-9.650391	-0.666992	0.336914	0.009521	-0.013672	-0.000977	0.	0.	0.
2350.868	09:26:48.868	-9.711914	-0.442383	0.208984	0.001953	-0.005127	0.001953	0.	0.	0.
2350.951	09:26:48.951	-9.612305	-0.748047	0.537109	0.003174	-0.000977	0.00415	0.	0.	0.
2351.109	09:26:49.109	-9.94043	-0.40918	0.408203	-0.007324	0.011475	0.034912	0.	0.	0.
2351.269	09:26:49.269	-9.920898	-0.466797	0.089844	0.02124	0.005127	0.02002	0.	0.	0.
2351.311	09:26:49.311	-9.688477	-0.352539	0.308594	-0.015869	-0.005127	0.00415	0.	0.	0.
2351.590	09:26:49.590	-9.536133	-1.367188	0.118164	-0.006348	0.023193	0.011475	0.	0.	0.
2351.708	09:26:49.708	-8.913086	0.132812	-1.15918	-0.014893	-0.056396	0.036133	0.	0.	0.
2351.830	09:26:49.830	-8.917969	-0.238281	-1.425781	0.00415	-0.007324	-0.013672	0.	0.	0.
2352.030	09:26:50.030	-10.106445	1.042969	0.170898	0.070068	0.043457	0.014893	0.	0.	0.
2352.150	09:26:50.150	-9.34082	-0.69043	1.339844	-0.036133	-0.018066	-0.015869	0.	0.	0.
2352.308	09:26:50.308	-9.06543	-1.625	-1.483398	-0.049805	-0.015869	-0.028564	0.	0.	0.
2352.429	09:26:50.429	-10.230469	0.40918	-1.083984	0.04248	-0.008301	-0.00415	0.	0.	0.
2352.871	09:26:50.871	-9.146484	-0.24707	-0.389648	-0.036133	0.015869	0.027588	0.	0.	0.
2352.912	09:26:50.912	-8.62793	-0.961914	-0.660156	-0.008301	-0.02124	0.016846	0.	0.	0.
2353.228	09:26:51.228	-8.770508	-1.672852	1.268555	0.010498	-0.024414	-0.00415	0.	0.	0.
2353.310	09:26:51.310	-8.775391	-0.476562	-1.420898	0.019043	-0.052002	-0.02002	0.	0.	0.
2353.470	09:26:51.470	-9.18457	-0.78125	0.132812	-0.013672	-0.013672	0.045654	0.	0.	0.
2353.629	09:26:51.629	-10.210938	-1.84375	1.830078	0.02002	-0.011475	0.030762	0.	0.	0.
2354.071	09:26:52.071	-8.775391	0.256836	0.84082	-0.038086	-0.025391	0.018066	0.	0.	0.
2354.269	09:26:52.269	-9.450195	-0.890625	0.499023	-0.019043	0.012695	0.001953	0.	0.	0.
2354.670	09:26:52.670	-9.526367	-0.40918	0.427734	0.003174	-0.022217	-0.003174	0.	0.	0.
2354.791	09:26:52.791	-9.393555	-0.958008	-0.071289	0.007324	0.012695	0.02002	0.	0.	0.
2354.988	09:26:52.988	-9.426758	-0.595703	0.365234	0.011475	-0.023193	0.012695	0.	0.	0.
2355.108	09:26:53.108	-9.806641	-0.609375	0.208984	0.009521	-0.010498	-0.003174	0.	0.	0.
2355.268	09:26:53.268	-9.711914	-0.647461	0.446289	0.001953	0.008301	-0.001953	0.	0.	0.
2355.470	09:26:53.470	-9.579102	-0.538086	0.40332	-0.000977	-0.006348	0.000977	0.	0.	0.
2355.709	09:26:53.709	-9.801758	-0.552734	0.499023	0.009521	-0.009521	0.007324	0.	0.	0.
2355.832	09:26:53.832	-9.678711	-0.585938	0.289062	0.008301	-0.009521	0.000977	0.	0.	0.
2355.949	09:26:53.949	-9.625977	-0.514648	0.285156	0.007324	0.00415	0.006348	0.	0.	0.
2356.071	09:26:54.071	-9.602539	-0.518555	0.379883	0.011475	-0.007324	0.000977	0.	0.	0.
2356.269	09:26:54.269	-9.683594	-0.59082	0.365234	0.003174	0.009521	0.003174	0.	0.	0.
2356.469	09:26:54.469	-9.630859	-0.604492	0.341797	0.005127	0.000977	0.00415	0.	0.	0.
2356.711	09:26:54.711	-9.683594	-0.609375	0.361328	-0.000977	0.000977	0.003174	0.	0.	0.
2356.950	09:26:54.950	-9.564453	-0.561523	0.365234	0.005127	-0.006348	0.003174	0.	0.	0.
2357.028	09:26:55.028	-9.645508	-0.624023	0.208984	0.000977	-0.005127	0.00415	0.	0.	0.
2357.270	09:26:55.270	-9.716797	-0.533203	0.308594	0.006348	-0.00415	0.000977	0.	0.	0.
2357.390	09:26:55.390	-9.640625	-0.561523	0.356445	0.00415	0.	0.001953	0.	0.	0.
2357.592	09:26:55.592	-9.579102	-0.571289	0.298828	0.00415	-0.000977	0.003174	0.	0.	0.
2357.711	09:26:55.711	-9.673828	-0.514648	0.275391	0.006348	-0.001953	0.003174	0.	0.	0.
2357.949	09:26:55.949	-9.655273	-0.59082	0.375	0.000977	-0.000977	0.001953	0.	0.	0.
2358.031	09:26:56.031	-9.711914	-0.619141	0.356445	0.	-0.003174	0.001953	0.	0.	0.
2358.789	09:26:56.789	-9.635742	-0.585938	0.318359	0.007324	-0.001953	0.005127	0.	0.	0.
2358.868	09:26:56.868	-9.630859	-0.566406	0.361328	0.000977	0.000977	0.001953	0.	0.	0.
2358.952	09:26:56.952	-9.707031	-0.561523	0.298828	0.000977	0.	0.001953	0.	0.	0.
2359.071	09:26:57.071	-9.692383	-0.566406	0.351562	0.005127	-0.003174	0.000977	0.	0.	0.
2359.193	09:26:57.193	-9.65918	-0.533203	0.394531	0.003174	-0.003174	0.005127	0.	0.	0.
2359.636	09:26:57.636	-9.668945	-0.561523	0.298828	0.005127	0.000977	0.001953	0.	0.	0.
2359.711	09:26:57.711	-9.612305	-0.585938	0.408203	0.005127	0.001953	0.003174	0.	0.	0.
2360.269	09:26:58.269	-9.630859	-0.581055	0.365234	0.006348	-0.001953	0.00415	0.	0.	0.
2360.710	09:26:58.710	-9.65918	-0.604492	0.275391	0.006348	-0.000977	0.000977	0.	0.	0.
2360.869	09:26:58.869	-9.65918	-0.624023	0.327148	0.006348	-0.003174	0.001953	0.	0.	0.
2360.989	09:26:58.989	-9.630859	-0.576172	0.34668	0.001953	-0.001953	0.003174	0.	0.	0.
2361.072	09:26:59.072	-9.597656	-0.533203	0.332031	0.	0.	0.006348	0.	0.	0.
2361.269	09:26:59.269	-9.612305	-0.538086	0.384766	0.005127	0.	0.00415	0.	0.	0.
2361.389	09:26:59.389	-9.735352	-0.585938	0.313477	0.00415	-0.003174	0.000977	0.	0.	0.
2361.590	09:26:59.590	-9.612305	-0.585938	0.332031	0.005127	0.000977	0.00415	0.	0.	0.
2361.709	09:26:59.709	-9.655273	-0.624023	0.332031	0.006348	-0.001953	0.005127	0.	0.	0.
2361.829	09:26:59.829	-9.668945	-0.538086	0.351562	0.006348	-0.001953	0.00415	0.	0.	0.
2361.870	09:26:59.870	-9.597656	-0.609375	0.356445	0.00415	0.000977	0.001953	0.	0.	0.
2362.068	09:27:0.068	-9.759766	-0.566406	0.336914	0.00415	-0.005127	0.00415	0.	0.	0.
2362.189	09:27:0.189	-9.664062	-0.571289	0.327148	0.005127	-0.001953	0.00415	0.	0.	0.
2362.391	09:27:0.391	-9.635742	-0.533203	0.413086	0.00415	-0.001953	0.00415	0.	0.	0.
2362.589	09:27:0.589	-9.72168	-0.599609	0.336914	0.	-0.001953	0.00415	0.	0.	0.
2362.668	09:27:0.668	-9.763672	-0.571289	0.356445	0.006348	-0.000977	0.001953	0.	0.	0.
2363.271	09:27:1.271	-9.640625	-0.595703	0.336914	0.005127	-0.001953	0.006348	0.	0.	0.
2363.350	09:27:1.350	-9.602539	-0.619141	0.332031	0.003174	0.000977	0.00415	0.	0.	0.
2363.552	09:27:1.552	-9.650391	-0.552734	0.341797	0.003174	-0.00415	0.00415	0.	0.	0.
2363.709	09:27:1.709	-9.668945	-0.604492	0.375	0.000977	-0.003174	0.00415	0.	0.	0.
2363.869	09:27:1.869	-9.625977	-0.581055	0.323242	0.007324	0.000977	0.003174	0.	0.	0.
2363.991	09:27:1.991	-9.635742	-0.576172	0.365234	0.00415	0.001953	0.003174	0.	0.	0.
2364.190	09:27:2.190	-9.645508	-0.566406	0.341797	0.	-0.000977	0.003174	0.	0.	0.
2364.311	09:27:2.311	-9.697266	-0.609375	0.365234	0.006348	-0.000977	0.006348	0.	0.	0.
2364.628	09:27:2.628	-9.65918	-0.571289	0.341797	0.00415	0.	0.00415	0.	0.	0.
2364.749	09:27:2.749	-9.768555	-0.585938	0.336914	0.001953	0.000977	0.005127	0.	0.	0.
2364.870	09:27:2.870	-9.621094	-0.581055	0.323242	0.000977	-0.00415	0.00415	0.	0.	0.
2364.989	09:27:2.989	-9.740234	-0.581055	0.289062	0.005127	0.	0.001953	0.	0.	0.
2365.030	09:27:3.030	-9.683594	-0.585938	0.275391	0.001953	-0.000977	0.003174	0.	0.	0.
2365.229	09:27:3.229	-9.754883	-0.561523	0.318359	0.	-0.000977	0.003174	0.	0.	0.
2365.351	09:27:3.351	-9.707031	-0.547852	0.323242	0.007324	-0.001953	0.001953	0.	0.	0.
2365.590	09:27:3.590	-9.645508	-0.552734	0.34668	0.001953	0.	0.005127	0.	0.	0.
2365.709	09:27:3.709	-9.587891	-0.642578	0.313477	0.00415	-0.001953	0.005127	0.	0.	0.
2365.790	09:27:3.790	-9.726562	-0.595703	0.356445	0.008301	-0.000977	0.00415	0.	0.	0.
2365.911	09:27:3.911	-9.65918	-0.552734	0.34668	0.005127	-0.00415	0.003174	0.	0.	0.
2366.269	09:27:4.269	-9.549805	-0.59082	0.285156	0.	-0.008301	0.001953	0.	0.	0.
2366.351	09:27:4.351	-9.716797	-0.547852	0.332031	0.00415	-0.001953	0.001953	0.	0.	0.
2366.669	09:27:4.669	-9.635742	-0.538086	0.285156	0.001953	-0.001953	0.00415	0.	0.	0.
2366.709	09:27:4.709	-9.683594	-0.566406	0.303711	0.007324	-0.003174	0.00415	0.	0.	0.
2366.870	09:27:4.870	-9.635742	-0.633789	0.285156	0.00415	-0.005127	-0.000977	0.	0.	0.
2366.952	09:27:4.952	-9.645508	-0.642578	0.356445	0.003174	0.000977	0.003174	0.	0.	0.
2367.071	09:27:5.071	-9.707031	-0.523438	0.293945	0.000977	0.001953	0.003174	0.	0.	0.
2367.268	09:27:5.268	-9.692383	-0.614258	0.351562	0.00415	-0.001953	0.00415	0.	0.	0.
2367.349	09:27:5.349	-9.645508	-0.576172	0.361328	0.00415	0.	0.005127	0.	0.	0.
2367.552	09:27:5.552	-9.650391	-0.480469	0.417969	0.003174	-0.003174	0.000977	0.	0.	0.
2367.709	09:27:5.709	-9.650391	-0.566406	0.323242	0.005127	-0.003174	0.000977	0.	0.	0.
2367.750	09:27:5.750	-9.650391	-0.561523	0.379883	0.003174	0.000977	0.005127	0.	0.	0.
2367.910	09:27:5.910	-9.664062	-0.576172	0.351562	0.001953	0.000977	0.00415	0.	0.	0.
2368.069	09:27:6.069	-9.664062	-0.571289	0.375	0.007324	-0.006348	0.001953	0.	0.	0.
2368.230	09:27:6.230	-9.664062	-0.557617	0.293945	-0.000977	0.000977	0.005127	0.	0.	0.
2368.388	09:27:6.388	-9.707031	-0.619141	0.351562	0.00415	-0.000977	0.001953	0.	0.	0.
2368.550	09:27:6.550	-9.612305	-0.547852	0.384766	0.006348	0.000977	0.001953	0.	0.	0.
2368.669	09:27:6.669	-9.683594	-0.585938	0.308594	0.005127	-0.001953	0.006348	0.	0.	0.
2368.788	09:27:6.788	-9.711914	-0.581055	0.285156	0.005127	-0.000977	0.00415	0.	0.	0.
2368.869	09:27:6.869	-9.583008	-0.557617	0.34668	0.000977	0.	0.005127	0.	0.	0.
2368.948	09:27:6.948	-9.569336	-0.585938	0.298828	0.007324	-0.000977	0.003174	0.	0.	0.
2369.070	09:27:7.070	-9.583008	-0.538086	0.356445	0.005127	0.	0.005127	0.	0.	0.
2369.228	09:27:7.228	-9.592773	-0.571289	0.313477	0.007324	-0.003174	0.003174	0.	0.	0.
2369.388	09:27:7.388	-9.668945	-0.538086	0.308594	0.006348	-0.001953	0.000977	0.	0.	0.
2369.628	09:27:7.628	-9.545898	-0.599609	0.356445	0.008301	0.	0.005127	0.	0.	0.
2369.669	09:27:7.669	-9.668945	-0.604492	0.313477	0.005127	0.	0.001953	0.	0.	0.
2369.828	09:27:7.828	-9.483398	-0.561523	0.332031	0.001953	-0.003174	0.001953	0.	0.	0.
2369.950	09:27:7.950	-9.773438	-0.571289	0.389648	0.001953	-0.003174	0.005127	0.	0.	0.
2370.390	09:27:8.390	-9.592773	-0.514648	0.332031	0.009521	-0.001953	0.005127	0.	0.	0.
2370.549	09:27:8.549	-9.526367	-0.571289	0.384766	0.003174	0.001953	0.00415	0.	0.	0.
2370.590	09:27:8.590	-9.436523	-0.557617	0.298828	0.005127	-0.003174	0.006348	0.	0.	0.
2370.749	09:27:8.749	-9.75	-0.547852	0.356445	0.008301	-0.000977	0.006348	0.	0.	0.
2370.829	09:27:8.829	-9.697266	-0.59082	0.332031	0.006348	0.001953	0.00415	0.	0.	0.
2370.912	09:27:8.912	-9.692383	-0.566406	0.356445	0.007324	0.	0.005127	0.	0.	0.
2371.031	09:27:9.031	-9.65918	-0.604492	0.370117	0.001953	0.001953	0.00415	0.	0.	0.
2371.189	09:27:9.189	-9.630859	-0.581055	0.289062	0.006348	-0.005127	0.003174	0.	0.	0.
2371.312	09:27:9.312	-9.655273	-0.599609	0.336914	-0.001953	-0.001953	0.00415	0.	0.	0.
2371.432	09:27:9.432	-9.625977	-0.576172	0.303711	0.006348	-0.003174	0.005127	0.	0.	0.
2371.591	09:27:9.591	-9.583008	-0.571289	0.323242	0.005127	0.001953	0.003174	0.	0.	0.
2371.870	09:27:9.870	-9.664062	-0.514648	0.303711	0.005127	0.000977	0.005127	0.	0.	0.
2371.988	09:27:9.988	-9.730469	-0.576172	0.332031	0.009521	0.001953	0.00415	0.	0.	0.
2372.068	09:27:10.068	-9.65918	-0.552734	0.332031	0.006348	-0.005127	0.00415	0.	0.	0.
2372.188	09:27:10.188	-9.55957	-0.538086	0.308594	0.003174	-0.003174	0.006348	0.	0.	0.
2372.311	09:27:10.311	-9.688477	-0.609375	0.379883	0.001953	-0.005127	0.006348	0.	0.	0.
2372.468	09:27:10.468	-9.683594	-0.571289	0.34668	0.00415	-0.003174	0.000977	0.	0.	0.
2372.550	09:27:10.550	-9.697266	-0.571289	0.327148	0.003174	0.000977	0.00415	0.	0.	0.
2373.151	09:27:11.151	-9.726562	-0.557617	0.293945	0.005127	-0.00415	0.001953	0.	0.	0.
2373.270	09:27:11.270	-9.650391	-0.595703	0.332031	0.00415	-0.00415	0.003174	0.	0.	0.
2373.388	09:27:11.388	-9.640625	-0.595703	0.308594	0.001953	-0.001953	0.001953	0.	0.	0.
2373.589	09:27:11.589	-9.673828	-0.538086	0.308594	0.	-0.006348	0.003174	0.	0.	0.
2373.750	09:27:11.750	-9.75	-0.585938	0.351562	0.008301	-0.00415	0.003174	0.	0.	0.
2373.868	09:27:11.868	-9.549805	-0.609375	0.34668	0.003174	0.	0.001953	0.	0.	0.
2373.909	09:27:11.909	-9.645508	-0.614258	0.327148	0.001953	-0.00415	0.005127	0.	0.	0.
2374.030	09:27:12.030	-9.574219	-0.604492	0.303711	0.005127	-0.003174	0.003174	0.	0.	0.
2374.231	09:27:12.231	-9.650391	-0.604492	0.336914	0.007324	0.000977	-0.000977	0.	0.	0.
2374.350	09:27:12.350	-9.650391	-0.542969	0.280273	0.001953	0.	0.00415	0.	0.	0.
2374.592	09:27:12.592	-9.716797	-0.59082	0.313477	0.003174	-0.003174	0.00415	0.	0.	0.
2374.711	09:27:12.711	-9.592773	-0.571289	0.427734	0.003174	-0.001953	0.003174	0.	0.	0.
2374.831	09:27:12.831	-9.635742	-0.542969	0.260742	0.001953	0.000977	0.003174	0.	0.	0.
2374.951	09:27:12.951	-9.702148	-0.547852	0.303711	0.006348	-0.003174	0.005127	0.	0.	0.
2375.069	09:27:13.069	-9.75	-0.571289	0.318359	0.000977	-0.001953	0.001953	0.	0.	0.
2375.151	09:27:13.151	-9.688477	-0.619141	0.280273	0.007324	-0.003174	0.00415	0.	0.	0.
2375.231	09:27:13.231	-9.597656	-0.552734	0.341797	0.007324	-0.001953	0.006348	0.	0.	0.
2375.350	09:27:13.350	-9.673828	-0.566406	0.389648	0.006348	0.000977	0.007324	0.	0.	0.
2375.588	09:27:13.588	-9.692383	-0.619141	0.336914	0.001953	-0.000977	0.00415	0.	0.	0.
2375.708	09:27:13.708	-9.707031	-0.585938	0.313477	0.003174	-0.000977	0.00415	0.	0.	0.
2375.829	09:27:13.829	-9.75	-0.576172	0.389648	0.007324	0.001953	0.00415	0.	0.	0.
2376.031	09:27:14.031	-9.645508	-0.585938	0.270508	0.005127	-0.001953	0.006348	0.	0.	0.
2376.150	09:27:14.150	-9.650391	-0.552734	0.398438	0.007324	-0.000977	0.003174	0.	0.	0.
2376.308	09:27:14.308	-9.711914	-0.581055	0.332031	0.008301	-0.000977	0.003174	0.	0.	0.
2376.430	09:27:14.430	-9.625977	-0.538086	0.313477	0.003174	0.001953	0.00415	0.	0.	0.
2376.549	09:27:14.549	-9.707031	-0.547852	0.298828	0.006348	-0.000977	0.003174	0.	0.	0.
2376.708	09:27:14.708	-9.664062	-0.604492	0.389648	0.001953	-0.001953	0.00415	0.	0.	0.
2376.749	09:27:14.749	-9.745117	-0.542969	0.285156	0.006348	-0.003174	0.003174	0.	0.	0.
2376.829	09:27:14.829	-9.678711	-0.624023	0.336914	0.005127	-0.001953	0.00415	0.	0.	0.
2376.989	09:27:14.989	-9.617188	-0.59082	0.323242	0.007324	-0.000977	0.001953	0.	0.	0.
2377.149	09:27:15.149	-9.650391	-0.599609	0.313477	0.005127	-0.005127	0.001953	0.	0.	0.
2377.229	09:27:15.229	-9.554688	-0.609375	0.251953	0.008301	-0.003174	0.001953	0.	0.	0.
2377.349	09:27:15.349	-9.664062	-0.566406	0.365234	0.005127	-0.00415	0.007324	0.	0.	0.
2377.588	09:27:15.588	-9.640625	-0.581055	0.356445	0.006348	0.000977	0.005127	0.	0.	0.
2377.708	09:27:15.708	-9.692383	-0.624023	0.336914	0.003174	-0.00415	0.003174	0.	0.	0.
2377.791	09:27:15.791	-9.587891	-0.595703	0.303711	0.00415	-0.003174	0.001953	0.	0.	0.
2377.911	09:27:15.911	-9.673828	-0.581055	0.356445	0.00415	-0.005127	0.005127	0.	0.	0.
2378.032	09:27:16.032	-9.635742	-0.557617	0.308594	0.00415	0.	0.003174	0.	0.	0.
2378.190	09:27:16.190	-9.711914	-0.585938	0.351562	0.000977	0.000977	0.000977	0.	0.	0.
2378.310	09:27:16.310	-9.602539	-0.561523	0.332031	0.003174	0.	0.00415	0.	0.	0.
2378.512	09:27:16.512	-9.597656	-0.542969	0.217773	0.005127	-0.001953	0.001953	0.	0.	0.
2378.672	09:27:16.672	-9.592773	-0.561523	0.313477	0.00415	0.	0.001953	0.	0.	0.
2378.831	09:27:16.831	-9.65918	-0.604492	0.323242	0.003174	-0.003174	0.007324	0.	0.	0.
2378.950	09:27:16.950	-9.72168	-0.581055	0.34668	0.00415	-0.005127	0.001953	0.	0.	0.
2379.070	09:27:17.070	-9.72168	-0.566406	0.318359	0.006348	-0.001953	0.003174	0.	0.	0.
2379.268	09:27:17.268	-9.617188	-0.599609	0.332031	0.010498	-0.000977	0.000977	0.	0.	0.
2379.709	09:27:17.709	-9.640625	-0.566406	0.293945	0.007324	-0.000977	0.00415	0.	0.	0.
2379.868	09:27:17.868	-9.612305	-0.585938	0.313477	0.00415	-0.000977	0.00415	0.	0.	0.
2379.910	09:27:17.910	-9.692383	-0.614258	0.34668	0.001953	-0.000977	0.00415	0.	0.	0.
2380.031	09:27:18.031	-9.554688	-0.599609	0.398438	0.005127	0.000977	0.001953	0.	0.	0.
2380.188	09:27:18.188	-9.72168	-0.576172	0.323242	0.001953	-0.00415	0.003174	0.	0.	0.
2380.311	09:27:18.311	-9.645508	-0.59082	0.323242	0.003174	0.	0.00415	0.	0.	0.
2380.549	09:27:18.549	-9.65918	-0.557617	0.341797	0.007324	-0.000977	0.00415	0.	0.	0.
2380.681	09:27:18.681	-9.726562	-0.604492	0.275391	0.000977	-0.000977	0.003174	0.	0.	0.
2380.829	09:27:18.829	-9.655273	-0.576172	0.394531	0.00415	-0.00415	0.006348	0.	0.	0.
2380.871	09:27:18.871	-9.655273	-0.576172	0.332031	0.007324	-0.003174	0.00415	0.	0.	0.
2381.029	09:27:19.029	-9.564453	-0.624023	0.351562	0.000977	-0.001953	0.00415	0.	0.	0.
2381.152	09:27:19.152	-9.673828	-0.619141	0.313477	0.008301	0.000977	0.001953	0.	0.	0.
2381.270	09:27:19.270	-9.597656	-0.542969	0.289062	0.006348	-0.00415	0.006348	0.	0.	0.
2381.390	09:27:19.390	-9.65918	-0.566406	0.356445	0.008301	0.	0.00415	0.	0.	0.
2381.510	09:27:19.510	-9.711914	-0.59082	0.293945	0.001953	-0.003174	0.00415	0.	0.	0.
2381.629	09:27:19.629	-9.664062	-0.576172	0.308594	0.005127	-0.00415	0.00415	0.	0.	0.
2382.349	09:27:20.349	-9.678711	-0.514648	0.313477	0.006348	-0.00415	0.00415	0.	0.	0.
2382.630	09:27:20.630	-9.702148	-0.547852	0.298828	0.00415	-0.000977	0.001953	0.	0.	0.
2382.683	09:27:20.683	-9.745117	-0.599609	0.40332	0.007324	-0.003174	0.001953	0.	0.	0.
2382.909	09:27:20.909	-9.579102	-0.595703	0.318359	0.006348	-0.00415	0.005127	0.	0.	0.
2383.068	09:27:21.068	-9.683594	-0.581055	0.318359	0.003174	-0.000977	0.007324	0.	0.	0.
2383.109	09:27:21.109	-9.668945	-0.628906	0.356445	0.003174	0.	0.006348	0.	0.	0.
2383.268	09:27:21.268	-9.668945	-0.547852	0.394531	0.007324	-0.000977	0.003174	0.	0.	0.
2383.431	09:27:21.431	-9.678711	-0.599609	0.260742	0.005127	-0.000977	0.005127	0.	0.	0.
2383.591	09:27:21.591	-9.668945	-0.585938	0.327148	0.003174	0.	0.003174	0.	0.	0.
2383.789	09:27:21.789	-9.65918	-0.581055	0.351562	0.003174	0.	0.005127	0.	0.	0.
2384.151	09:27:22.151	-9.574219	-0.599609	0.285156	0.005127	-0.003174	0.003174	0.	0.	0.
2384.311	09:27:22.311	-9.65918	-0.576172	0.375	0.005127	-0.001953	0.003174	0.	0.	0.
2384.668	09:27:22.668	-9.702148	-0.619141	0.375	0.001953	-0.000977	0.00415	0.	0.	0.
2384.791	09:27:22.791	-9.579102	-0.599609	0.34668	0.006348	-0.00415	0.003174	0.	0.	0.
2384.989	09:27:22.989	-9.716797	-0.581055	0.365234	0.005127	0.000977	0.005127	0.	0.	0.
2385.108	09:27:23.108	-9.831055	-0.604492	0.289062	0.005127	-0.001953	0.000977	0.	0.	0.
2385.308	09:27:23.308	-9.678711	-0.571289	0.293945	0.005127	-0.003174	0.005127	0.	0.	0.
2385.389	09:27:23.389	-9.597656	-0.566406	0.375	0.006348	-0.006348	0.005127	0.	0.	0.
2385.591	09:27:23.591	-9.697266	-0.547852	0.40332	0.00415	-0.00415	0.001953	0.	0.	0.
2385.788	09:27:23.788	-9.711914	-0.533203	0.336914	0.001953	-0.000977	0.00415	0.	0.	0.
2385.871	09:27:23.871	-9.735352	-0.547852	0.327148	0.003174	-0.003174	0.00415	0.	0.	0.
2386.108	09:27:24.108	-9.597656	-0.59082	0.318359	0.006348	-0.003174	0.000977	0.	0.	0.
2386.269	09:27:24.269	-9.716797	-0.624023	0.365234	0.005127	-0.003174	0.00415	0.	0.	0.
2386.389	09:27:24.389	-9.792969	-0.609375	0.336914	0.007324	-0.000977	0.00415	0.	0.	0.
2386.708	09:27:24.708	-9.692383	-0.547852	0.379883	0.001953	-0.003174	0.001953	0.	0.	0.
2386.909	09:27:24.909	-9.707031	-0.581055	0.336914	0.006348	-0.003174	0.000977	0.	0.	0.
2386.990	09:27:24.990	-9.678711	-0.585938	0.356445	0.007324	-0.00415	0.00415	0.	0.	0.
2387.111	09:27:25.111	-9.65918	-0.666992	0.361328	0.008301	-0.003174	0.000977	0.	0.	0.
2387.711	09:27:25.711	-9.65918	-0.619141	0.323242	0.007324	-0.000977	0.00415	0.	0.	0.
2387.869	09:27:25.869	-9.664062	-0.552734	0.318359	0.00415	0.	0.00415	0.	0.	0.
2388.269	09:27:26.269	-9.692383	-0.504883	0.351562	0.005127	-0.001953	0.006348	0.	0.	0.
2388.590	09:27:26.590	-9.688477	-0.614258	0.341797	0.005127	0.	0.000977	0.	0.	0.
2388.709	09:27:26.709	-9.564453	-0.561523	0.365234	0.008301	-0.00415	0.003174	0.	0.	0.
2388.788	09:27:26.788	-9.655273	-0.595703	0.308594	0.00415	0.	0.003174	0.	0.	0.
2388.868	09:27:26.868	-9.630859	-0.609375	0.298828	0.006348	-0.007324	0.003174	0.	0.	0.
2388.950	09:27:26.950	-9.650391	-0.581055	0.384766	0.008301	0.001953	0.00415	0.	0.	0.
2389.110	09:27:27.110	-9.811523	-0.59082	0.285156	0.009521	-0.001953	0.003174	0.	0.	0.
2389.629	09:27:27.629	-9.75	-0.585938	0.379883	0.00415	0.	0.003174	0.	0.	0.
2389.788	09:27:27.788	-9.650391	-0.628906	0.255859	0.000977	-0.00415	0.00415	0.	0.	0.
2389.870	09:27:27.870	-9.635742	-0.538086	0.356445	0.006348	-0.003174	0.006348	0.	0.	0.
2390.030	09:27:28.030	-9.65918	-0.595703	0.356445	0.005127	-0.005127	0.00415	0.	0.	0.
2390.229	09:27:28.229	-9.579102	-0.552734	0.436523	0.00415	0.000977	0.003174	0.	0.	0.
2390.269	09:27:28.269	-9.697266	-0.619141	0.351562	0.00415	0.	0.006348	0.	0.	0.
